site_number,store_size,market_share,car_traffic,seconds_to_near_highway,dist_nearest_act_site,Final_urbanicity,Pop_Estimate_CrYr,dist_nearest_grocery,Total_merch_revenue_2022,Median_HH_Income_CrYr,closest_tier1_competitor,Fresh_Food_Fast_Program_Indicator,site_number,division_desc,Region_ID,region_desc,Market_ID,site_country_id,site_state_desc,BU_simplified_name,Eastern_Canada_Breakdown
2709787,1400,0.067669173,717511,0,2.405470582,Suburban,244774.67855300067,2.368706945,1308032.984,51960.91869040138,0.003776088,FALSE,2709787,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1418,US,Florida,FLORIDA,Other
2709788,1800,0.052631579,492522,387,2.173039774,Urban,186374.18206291305,0.799659723,1284611.124,48897.214661490405,0.010744792591140952,FALSE,2709788,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1418,US,Florida,FLORIDA,Other
2709789,1881,0.067567568,258096,264,1.051114672,Urban,148312.81420270822,0.992906896,1123877.797,77194.60466454126,0.009211915,TRUE,2709789,1400 - Florida Division,1450,1450 - Tampa,1453,US,Florida,FLORIDA,Other
2709790,1860,0.074074074,204559,562,1.979413285,Urban,141759.85084656614,0.124263949,1456053.416,55676.29269430126,0.00207805,FALSE,2709790,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1418,US,Florida,FLORIDA,Other
2709791,1930,0.10077519379844961,434981,229,1.824969129,Urban,201172.92683320303,0.254545971,1770894.548,40579.94513471595,0.004332017,TRUE,2709791,1400 - Florida Division,1450,1450 - Tampa,1455,US,Florida,FLORIDA,Other
2709792,4432,0.064,1551767,104,2.772020173,Urban,214314.0967795899,0.243185193,2459819.131,63334.793674181456,1.3877611418669666,TRUE,2709792,1400 - Florida Division,1450,1450 - Tampa,1453,US,Florida,FLORIDA,Other
2709793,800,0.12371134020618557,170530,142,0.176482026,Urban,189428.1716274341,0.141144192,1281467.973,67284.91458,0.007131185,FALSE,2709793,1400 - Florida Division,1450,1450 - Tampa,1452,US,Florida,FLORIDA,Other
2709794,3800,0.076923077,466219,223,2.176585648,Urban,240770.8202428432,0.308286144,2127484.963,54702.97697101882,0.013185720590016126,TRUE,2709794,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1418,US,Florida,FLORIDA,Other
2709796,3100,0.21212121212121213,110445,280,2.75564836,Rural,83741.41122107522,1.604278197,2003227.984,91799.27335807266,0.011256138,TRUE,2709796,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1415,US,Florida,FLORIDA,Other
2709797,4057,0.11538461538461539,335206,78,1.824969129,Suburban,170181.69054648664,2.075970754,1616993.384,45325.90074268813,0.007596943,TRUE,2709797,1400 - Florida Division,1450,1450 - Tampa,1455,US,Florida,FLORIDA,Other
2709798,1200,0.16326530612244897,331968,308,0.95317597,Urban,140836.94558227243,0.146019357,1479215.548,64032.852085120554,0.075449435,FALSE,2709798,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1415,US,Florida,FLORIDA,Other
2709799,2444,0.1125,575412,2,1.574196279,Urban,224643.52650711045,0.143181389,2073821.805,57428.93565323521,0.002424861,FALSE,2709799,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1418,US,Florida,FLORIDA,Other
2709801,4500,0.095238095,765866,62,3.870734397,Suburban,133342.94953741494,0.363303646,1256361.4,69419.14231,0.056947064,FALSE,2709801,1400 - Florida Division,1450,1450 - Tampa,1452,US,Florida,FLORIDA,Other
2709802,4000,0.1346153846153846,296693,773,3.095653154,Suburban,137521.3618535578,0.176275557,2158016.903,70830.34977083272,0.00256052,TRUE,2709802,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1415,US,Florida,FLORIDA,Other
2709806,2300,0.095238095,288954,22,7.649347199,Suburban,34363.33130663211,0.183301629,1622420.056,78395.70878945288,0.013312605142457442,FALSE,2709806,1900 - Gulf Coast Division,1940,1940 - Gulf Coast - James Hudgins,1942,US,Mississippi,GULF COAST,Other
2709807,2582,0.078651685,605443,11,0.287118737,Suburban,148814.38430770353,0.084881615,1486823.425,52798.59530269201,0.010644414430551797,TRUE,2709807,1900 - Gulf Coast Division,1940,1940 - Gulf Coast - James Hudgins,1942,US,Mississippi,GULF COAST,Other
2709808,2769,0.048387097,252289,5,1.008500773,Suburban,98078.53958353282,0.418520858,2081486.422,69926.45755476788,0.005839855,TRUE,2709808,1900 - Gulf Coast Division,1940,1940 - Gulf Coast - James Hudgins,1942,US,Mississippi,GULF COAST,Other
2709809,2608,0.069444444,335050,9,1.754057168,Suburban,128827.09524028304,0.168089985,1956233.94,64120.19417751413,0.005980273,FALSE,2709809,1900 - Gulf Coast Division,1940,1940 - Gulf Coast - James Hudgins,1942,US,Mississippi,GULF COAST,Other
2709810,4415,0.095238095,569079,48,0.065996912,Suburban,140664.64241976663,0.431431603,1456856.271,53512.70563284443,0.010587501678220677,TRUE,2709810,1900 - Gulf Coast Division,1940,1940 - Gulf Coast - James Hudgins,1942,US,Mississippi,GULF COAST,Other
2709811,3285,0.10810810810810811,454284,9,1.999792162,Urban,123538.33951677423,1.990338414,1589798.693,56646.07953346207,0.010688206696135339,TRUE,2709811,1900 - Gulf Coast Division,1940,1940 - Gulf Coast - James Hudgins,1942,US,Mississippi,GULF COAST,Other
2709825,1016,0.075,408498,126,2.617482237,Suburban,77465.59513912216,0.609778221,1379631.686,63382.540356787475,0.005447055,FALSE,2709825,1400 - Florida Division,1460,1460 - Suncoast,1461,US,Florida,FLORIDA,Other
2709826,4920,0.13333333333333333,29700,289,2.479469059,Urban,129163.86615341203,0.108925543,3873525.256,60215.83478,1.578502995472839,TRUE,2709826,1400 - Florida Division,1450,1450 - Tampa,1455,US,Florida,FLORIDA,Other
2709827,5881,0.14,191428,375,1.708814425,Suburban,85306.10346448845,1.781067712,2461764.248,48941.77225126075,1.111181993733002,TRUE,2709827,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1414,US,Florida,FLORIDA,Other
2709828,5881,0.071428571,287672,708,1.740441067,Urban,241887.63677523588,0.688087056,3055906.913,52987.57442113979,0.019915040479727513,TRUE,2709828,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1419,US,Florida,FLORIDA,Other
2709829,4920,0.088888889,487361,123,1.482338438,Urban,135819.51206730556,0.831484946,2394697.113,45754.288503272495,0.017461644586461777,TRUE,2709829,1400 - Florida Division,1450,1450 - Tampa,1457,US,Florida,FLORIDA,Other
2709830,4400,0.075,293900,0,5.251210786,Suburban,87061.36705524407,1.183572804,2078197.952,60770.15552643436,0.014508843,TRUE,2709830,1400 - Florida Division,1410,1410 - Ocala/North Tampa,1415,US,Florida,FLORIDA,Other
2709831,4968,0.03125,349794,8,23.54887681,Rural,37147.56049937151,1.098958928,3007831.709,50253.046080491855,0.032702014,TRUE,2709831,2900 - South Atlantic Division,2940,2940 - South Atlantic - Mellen,2942,US,Florida,SOUTH ATLANTIC,Other
2709833,5031,0.0625,541555,3,0.934561395,Urban,225692.77368984345,0.179712608,1893074.637,56633.85404551711,0.010469082,TRUE,2709833,2900 - South Atlantic Division,2930,2930 - South Atlantic - Fowler,2932,US,Florida,SOUTH ATLANTIC,Other
2709835,2444,0.084033613,880048,185,0.008354994,Urban,227785.34742394005,0.081554689,1097981.684,44525.82354513686,0.010786774260954897,FALSE,2709835,1400 - Florida Division,1450,1450 - Tampa,1452,US,Florida,FLORIDA,Other
2709837,3655,0.1388888888888889,579461,13,0.994377468,Urban,249936.54818194147,0.285881224,1061067.294,65824.02482069308,0.9258132455001739,TRUE,2709837,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1886,US,Colorado,ROCKY MOUNTAINS,Other
2709838,3596,0.090909091,276121,45,3.441305777,Urban,115123.10345741377,0.082281754,2324756.819,55620.51385677635,3.5667533215478646,TRUE,2709838,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1888,US,Colorado,ROCKY MOUNTAINS,Other
2709839,3500,0.17307692307692307,997170,115,0.702059307,Urban,304346.3375915781,0.91641104,1565127.118,82418.40891622173,0.5674035504660869,TRUE,2709839,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1845,US,Colorado,ROCKY MOUNTAINS,Other
2709840,3576,0.060606061,987060,28,1.103433897,Suburban,198122.3127060657,0.885346886,2404149.934,73976.84882840938,1.9068860031277755,TRUE,2709840,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1887,US,Colorado,ROCKY MOUNTAINS,Other
2709841,3200,0.09375,599500,22,8.124297735,Suburban,57411.32799286576,0.085644603,875756.9172,121315.85244267836,0.6178488193906776,TRUE,2709841,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1887,US,Colorado,ROCKY MOUNTAINS,Other
2709842,3200,0.063636364,941224,35,0.478389967,Urban,239818.0001554428,0.693256963,1901757.137,64435.59293501692,0.8705090589802797,TRUE,2709842,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1841,US,Colorado,ROCKY MOUNTAINS,Other
2709843,3200,0.14444444444444443,316986,89,1.639523791,Urban,214675.45554953953,0.463638,809805.457,82387.00606261376,0.6459406344725478,TRUE,2709843,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1886,US,Colorado,ROCKY MOUNTAINS,Other
2709844,2500,0.15384615384615385,248540,343,2.323595563,Urban,246321.54634807637,0.164041994,1332489.333,76589.05393,2.184316738271965,TRUE,2709844,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1845,US,Colorado,ROCKY MOUNTAINS,Other
2709845,2500,0.15463917525773196,1222005,128,1.941738363,Suburban,228193.4254704296,0.722311653,2180497.683,98799.14324,0.301689961,TRUE,2709845,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1884,US,Colorado,ROCKY MOUNTAINS,Other
2709846,2500,0.13157894736842105,583600,3,3.05627769,Rural,96484.79843,2.161735959,2178226.452,87787.78034994302,0.6445125055163253,TRUE,2709846,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1848,US,Colorado,ROCKY MOUNTAINS,Other
2709848,1000,0.078947368,313831,236,1.505994532,Urban,182931.56611357996,1.428460554,1115982.785,48818.88783620846,1.3145251731917693,TRUE,2709848,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1888,US,Colorado,ROCKY MOUNTAINS,Other
2709850,3000,0.1595744680851064,591830,59,1.049393233,Urban,287187.8059955742,0.901875341,2012658.191,85819.17930914585,0.9557420991605218,TRUE,2709850,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1845,US,Colorado,ROCKY MOUNTAINS,Other
2709851,2500,0.25,433062,324,0.216981069,Urban,101036.93916123819,0.722294825,1848500.534,76066.39541500313,12.401504836396947,TRUE,2709851,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1846,US,Colorado,ROCKY MOUNTAINS,Other
2709852,3200,0.17142857142857143,336018,154,1.345825671,Urban,304956.5909899924,1.344378521,1698907.85,72654.58746,2.130019395070081,TRUE,2709852,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1842,US,Colorado,ROCKY MOUNTAINS,Other
2709853,900,0.16037735849056603,565305,177,0.297134584,Urban,292121.1747782482,0.922163899,1293309.39,66074.63474642282,2.5680979800644974,TRUE,2709853,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1842,US,Colorado,ROCKY MOUNTAINS,Other
2709854,600,0.10256410256410256,1511335,46,0.742973291,Urban,363128.14844343334,0.117473477,1157510.775,78626.10869006458,3.2784858046054297,TRUE,2709854,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1843,US,Colorado,ROCKY MOUNTAINS,Other
2709855,2800,0.10526315789473684,296315,171,1.369151781,Urban,245451.04661498658,0.590751957,1199510.06,58927.457396025435,3.1244766463089855,TRUE,2709855,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1841,US,Colorado,ROCKY MOUNTAINS,Other
2709858,900,0.055555556,340567,345,4.521762433,Suburban,117381.85794546388,0.078543512,1118666.748,103182.11365009483,0.9253538231129222,TRUE,2709858,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1846,US,Colorado,ROCKY MOUNTAINS,Other
2709859,3000,0.15789473684210525,310694,200,1.306627456,Urban,251354.18570017806,0.737299166,2348502.78,84140.29741207823,1.4433924493664987,TRUE,2709859,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1845,US,Colorado,ROCKY MOUNTAINS,Other
2709860,2100,0.13793103448275862,262862,111,0.118946792,Suburban,66066.77647,1.170479362,1261328.208,110793.29897469486,12.401504836396947,TRUE,2709860,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1885,US,Colorado,ROCKY MOUNTAINS,Other
2709861,1800,0.21212121212121213,580600,6,1.278611693,Urban,120870.0571407592,0.142636057,1258784.554,82450.45213426635,12.401504836396947,TRUE,2709861,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1846,US,Colorado,ROCKY MOUNTAINS,Other
2709862,2500,0.175,1224451,8,1.061995813,Urban,312618.8307704559,0.420163374,1208932.727,75824.59907531062,2.0507973359737224,TRUE,2709862,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1845,US,Colorado,ROCKY MOUNTAINS,Other
2709864,2100,0.11428571428571428,992268,12,0.432653214,Urban,350294.8474754502,0.778087326,1298871.714,60763.703088865244,3.398551528,TRUE,2709864,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1841,US,Colorado,ROCKY MOUNTAINS,Other
2709865,1600,0.25,200017,366,1.048937305,Urban,92615.91864704824,0.334004493,1141755.092,73364.00960755411,12.401504836396947,TRUE,2709865,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1846,US,Colorado,ROCKY MOUNTAINS,Other
2709866,950,0.23333333333333334,560784,109,0.351723821,Urban,113488.6058179607,0.199528198,721484.391,78818.25883865349,12.401504836396947,TRUE,2709866,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1846,US,Colorado,ROCKY MOUNTAINS,Other
2709867,800,0.15126050420168066,767326,122,1.814218622,Urban,287889.76105839753,0.882967515,1530849.703,72933.69463412574,1.5108860889540727,TRUE,2709867,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1843,US,Colorado,ROCKY MOUNTAINS,Other
2709868,1500,0.070063694,436201,202,1.118645622,Urban,320478.8280703738,0.489556748,1099972.099,68771.50219,1.3253904068170148,TRUE,2709868,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1882,US,Colorado,ROCKY MOUNTAINS,Other
2709869,4160,0.14444444444444443,374230,140,1.204301097,Urban,193394.5536225148,1.311618171,2318911.977,79807.25180730512,2.548383285245006,TRUE,2709869,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1883,US,Colorado,ROCKY MOUNTAINS,Other
2709870,4604,0.076923077,290430,124,1.081309217,Urban,251459.72029597862,0.134489567,2857581.119,71420.43982561288,1.826563436465911,TRUE,2709870,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1882,US,Colorado,ROCKY MOUNTAINS,Other
2709871,800,0.14912280701754385,358602,236,1.719714792,Urban,247712.26852939773,1.56344582,897490.3949,59906.280972414526,0.12503419665253837,TRUE,2709871,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1886,US,Colorado,ROCKY MOUNTAINS,Other
2709872,3000,0.14736842105263157,483280,8,1.345825671,Urban,238155.04253487542,1.764623149,2025288.63,72670.25456719144,1.7377303013148298,TRUE,2709872,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1842,US,Colorado,ROCKY MOUNTAINS,Other
2709873,3000,0.1595744680851064,847869,31,1.825562688,Suburban,241030.56072568882,0.801901521,1936699.61,88748.38141120192,2.4163562217606467,TRUE,2709873,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1846,US,Colorado,ROCKY MOUNTAINS,Other
2709874,4968,0.067961165,882204,10,2.675915149,Urban,192672.24362216768,0.695249262,2597902.841,62648.90276305533,0.8373055704030735,TRUE,2709874,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1887,US,Colorado,ROCKY MOUNTAINS,Other
2709876,1500,0.11428571428571428,642642,97,1.204301097,Urban,212572.59390470057,0.126957215,1485155.349,75279.42112235086,2.0666710651958384,TRUE,2709876,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1883,US,Colorado,ROCKY MOUNTAINS,Other
2709877,1200,0.19230769230769232,141487,193,2.056389317,Urban,136514.74980009347,0.138493303,893041.9613,91168.2513,3.761354465251847,TRUE,2709877,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1883,US,Colorado,ROCKY MOUNTAINS,Other
2709878,1800,0.16666666666666666,1027060,104,1.014955305,Urban,238024.05640387174,0.074144796,1574850.16,96576.83792199279,2.2431574328467745,TRUE,2709878,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1884,US,Colorado,ROCKY MOUNTAINS,Other
2709879,1800,0.16883116883116883,193143,122,0.96697164,Urban,235586.3025578246,0.11205439,1236203.142,111372.33088143548,2.830867589437974,TRUE,2709879,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1884,US,Colorado,ROCKY MOUNTAINS,Other
2709880,3200,0.1487603305785124,1789160,38,0.984847221,Suburban,268467.3600091223,0.967103122,2635558.133,88559.43579725592,2.3438635562816623,TRUE,2709880,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1884,US,Colorado,ROCKY MOUNTAINS,Other
2709881,2500,0.10752688172043011,929009,13,1.103433897,Urban,179771.92708445058,0.245162912,1394135.191,77433.03228790706,1.420566229519141,TRUE,2709881,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1887,US,Colorado,ROCKY MOUNTAINS,Other
2709882,2000,0.1595744680851064,381290,252,0.948754623,Urban,215439.4336577541,0.988095668,1917226.433,76088.63094607127,2.2335271411769395,TRUE,2709882,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1844,US,Colorado,ROCKY MOUNTAINS,Other
2709883,800,0.17073170731707318,362823,192,0.632042747,Urban,269816.4762628757,1.183265092,1202528.189,68371.93581575916,1.692906715756898,TRUE,2709883,1800 - Rocky Mountain Division,1840,1840 - RM Region - Lali Dhillon,1845,US,Colorado,ROCKY MOUNTAINS,Other
2709884,1200,0.094594595,155636,172,1.348529113,Urban,219727.94544585992,0.93461178,683709.9992,71373.60020997642,4.243988765619555,TRUE,2709884,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1882,US,Colorado,ROCKY MOUNTAINS,Other
2709885,3200,0.078947368,1010610,7,1.081309217,Urban,304211.57777380873,0.069710964,1955437.324,72985.00761905262,2.279486384379423,TRUE,2709885,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1882,US,Colorado,ROCKY MOUNTAINS,Other
2709886,3200,0.2,534270,125,0.982285552,Urban,132457.08805175504,0.11631375,3361793.097,114304.3406928221,12.401504836396947,TRUE,2709886,1800 - Rocky Mountain Division,1880,1880 - RM Region - Craig Holmes,1884,US,Colorado,ROCKY MOUNTAINS,Other
